"user_id","playlist_id","playlist_name","tag_name"
"135819051","2018078090","情 绪 绝 缘 体 ≈ 0% Emotions","安静"
"135819051","2018078090","情 绪 绝 缘 体 ≈ 0% Emotions","欧美"
"135819051","2049066675","心比過去更加遙遠","New Age"
"135819051","2049066675","心比過去更加遙遠","古典"
"135819051","2049066675","心比過去更加遙遠","轻音乐"
"135819051","2052012247","晚安 順便幫你關掉月亮","古典"
"135819051","2052012247","晚安 順便幫你關掉月亮","放松"
"135819051","2052012247","晚安 順便幫你關掉月亮","钢琴"
"135819051","2060506027","光影留声|听电影故事里的民谣","乡村"
"135819051","2060506027","光影留声|听电影故事里的民谣","影视原声"
"135819051","2060506027","光影留声|听电影故事里的民谣","民谣"
"135819051","2065854146","古典清香 I 我的茶馆里住着巴赫与肖邦","下午茶"
"135819051","2065854146","古典清香 I 我的茶馆里住着巴赫与肖邦","古典"
"135819051","2065854146","古典清香 I 我的茶馆里住着巴赫与肖邦","学习"
"135819051","2071681132","Vol.132 - 来自90s的Britpop","摇滚"
"135819051","2071681132","Vol.132 - 来自90s的Britpop","欧美"
"135819051","2071681132","Vol.132 - 来自90s的Britpop","英伦"
"135819051","2073101707","lo-fi hiphop｜繁华都市与孤独旅人","伤感"
"135819051","2073101707","lo-fi hiphop｜繁华都市与孤独旅人","孤独"
"135819051","2073101707","lo-fi hiphop｜繁华都市与孤独旅人","轻音乐"
"135819051","2090181257","法扎的完整观看顺序 （摇滚莫扎特）","古典"
"135819051","2090181257","法扎的完整观看顺序 （摇滚莫扎特）","小语种"
"135819051","2090181257","法扎的完整观看顺序 （摇滚莫扎特）","影视原声"
"135819051","2092474396","「抒情摇滚」过去的时光与黯然的诗","思念"
"135819051","2092474396","「抒情摇滚」过去的时光与黯然的诗","摇滚"
"135819051","2092474396","「抒情摇滚」过去的时光与黯然的诗","欧美"
"135819051","2093786007","Kpop",\N
"135819051","2099228567","Bedroom-pop丨天马行空的绮梦","另类/独立"
"135819051","2099228567","Bedroom-pop丨天马行空的绮梦","摇滚"
"135819051","2099228567","Bedroom-pop丨天马行空的绮梦","欧美"
"135819051","2138891852","甜丧摇滚丨温柔在耳边凝成絮语","摇滚"
"135819051","2138891852","甜丧摇滚丨温柔在耳边凝成絮语","欧美"
"135819051","2138891852","甜丧摇滚丨温柔在耳边凝成絮语","浪漫"
"135819051","2158010712","【京味儿×小曲儿】","兴奋"
"135819051","2158010712","【京味儿×小曲儿】","散步"
"135819051","2158010712","【京味儿×小曲儿】","民族"
"135819051","2158769818","吟 游 记 ‖只 想 做 个 堕 落 的 诗 人","安静"
"135819051","2158769818","吟 游 记 ‖只 想 做 个 堕 落 的 诗 人","欧美"
"135819051","2158769818","吟 游 记 ‖只 想 做 个 堕 落 的 诗 人","民谣"
"135819051","2160646979","┆Take a bath┆关灯洗浴 水雾中是你","另类/独立"
"135819051","2160646979","┆Take a bath┆关灯洗浴 水雾中是你","夜晚"
"135819051","2160646979","┆Take a bath┆关灯洗浴 水雾中是你","欧美"
"135819051","2186193080","柔情摇滚｜对不起，我的温柔只唱给她or他","感动"
"135819051","2186193080","柔情摇滚｜对不起，我的温柔只唱给她or他","摇滚"
"135819051","2186193080","柔情摇滚｜对不起，我的温柔只唱给她or他","经典"
"135819051","2189138758","SWING JAZZ/ 复古摇摆","怀旧"
"135819051","2189138758","SWING JAZZ/ 复古摇摆","欧美"
"135819051","2189138758","SWING JAZZ/ 复古摇摆","爵士"
"135819051","2190625773","听罢这般电影旋律｜好似领略百感人生","影视原声"
"135819051","2190625773","听罢这般电影旋律｜好似领略百感人生","感动"
"135819051","2190625773","听罢这般电影旋律｜好似领略百感人生","经典"
"135819051","21982314","百吨riff 金属乐","另类/独立"
"135819051","21982314","百吨riff 金属乐","摇滚"
"135819051","21982314","百吨riff 金属乐","金属"
"135819051","2217723402","『Chillhop』雨 天 少 女 随 想 。","另类/独立"
"135819051","2217723402","『Chillhop』雨 天 少 女 随 想 。","爵士"
"135819051","2217723402","『Chillhop』雨 天 少 女 随 想 。","电子"
"135819051","2222472664","汉尼拔的古典乐清单","古典"
"135819051","2222472664","汉尼拔的古典乐清单","夜晚"
"135819051","2222472664","汉尼拔的古典乐清单","浪漫"
"135819051","2224429334","早 安 序 曲 致 美 少 女","浪漫"
"135819051","2224429334","早 安 序 曲 致 美 少 女","清晨"
"135819051","2224429334","早 安 序 曲 致 美 少 女","电子"
"135819051","2261273718","0℃温柔•掩于冰点下的极致浪漫","夜晚"
"135819051","2261273718","0℃温柔•掩于冰点下的极致浪漫","欧美"
"135819051","2261273718","0℃温柔•掩于冰点下的极致浪漫","治愈"
"135819051","2264645756","想一个人在黄昏后","放松"
"135819051","2264645756","想一个人在黄昏后","散步"
"135819051","2264645756","想一个人在黄昏后","欧美"
"135819051","2268276393","【相见恨晚系列】小众fusion的好奇味道","另类/独立"
"135819051","2268276393","【相见恨晚系列】小众fusion的好奇味道","安静"
"135819051","2268276393","【相见恨晚系列】小众fusion的好奇味道","旅行"
"135819051","2270194524","“风是清的云是软的，你是甜的。”","另类/独立"
"135819051","2270194524","“风是清的云是软的，你是甜的。”","散步"
"135819051","2270194524","“风是清的云是软的，你是甜的。”","轻音乐"
"135819051","2306234428","等晚霞代替落日说晚安/助眠/relax","午休"
"135819051","2306234428","等晚霞代替落日说晚安/助眠/relax","夜晚"
"135819051","2306234428","等晚霞代替落日说晚安/助眠/relax","治愈"
"135819051","2317623846","（碾核之厕碾）这是一个催人粪进的歌单","快乐"
"135819051","2317623846","（碾核之厕碾）这是一个催人粪进的歌单","治愈"
"135819051","2317623846","（碾核之厕碾）这是一个催人粪进的歌单","清新"
"135819051","2331617189","Vol.134 - Chamber Pop:庭室生花","古典"
"135819051","2331617189","Vol.134 - Chamber Pop:庭室生花","另类/独立"
